7,98,9
7,88,28
3,15,24
1,82,15
1,97,12
7,32,15
1,69,12
2,44,24
3,20,3
2,99,20
6,58,21
5,24,11
9,8,24
3,45,24
2,2,16
1,85,21
1,74,21
1,41,11
8,36,0
8,5,20
2,61,1
2,48,0
4,82,11
2,43,19
1,70,3
9,42,1
5,85,22
7,98,29
2,37,8
2,36,19
5,50,12
6,81,10
7,78,9
1,14,2
7,64,8
4,31,29
5,88,9
1,10,1
7,75,22
7,41,4
1,13,0
6,77,23
4,20,13
9,50,29
9,91,26
3,57,24
5,14,20
7,67,26
8,37,14
1,67,22
2,29,5
5,91,19
1,25,0
1,2,27
7,38,12
2,21,7
3,36,17
3,24,25
2,83,25
5,76,12
1,87,23
4,75,23
1,51,17
7,98,7
2,81,7
3,55,21
3,88,2
2,12,24
2,2,19
2,66,0
7,62,5
3,29,29
4,39,3
1,16,10
2,43,28
1,6,19
3,13,7
2,41,6
3,10,20
1,26,1
1,7,9
3,68,6
9,5,23
3,29,10
9,94,1
9,22,5
8,87,21
1,42,12
5,96,8
3,78,24
3,81,19
2,48,21
2,37,0
3,62,16
8,87,4
7,68,18
7,56,28
8,38,13
1,18,24
8,86,4
3,10,8
1,56,25
7,92,6
9,33,9
3,74,1
1,56,29
8,99,28
6,80,10
3,5,2
8,37,22
2,74,12
7,45,4
7,40,4
9,4,1
4,48,4
5,36,5
6,98,25
9,39,1
4,11,19
5,21,12
1,89,11
6,61,24
9,16,23
3,2,15
8,51,18
6,61,29
8,80,13
9,88,16
9,98,28
9,88,12
5,55,23
5,55,1
2,56,5
4,19,19
3,95,25
7,31,13
5,55,29
3,68,21
5,88,3
3,64,29
2,64,12
3,32,2
1,93,14
6,66,20
5,77,10
5,98,4
4,34,6
6,34,10
3,97,11
7,34,21
8,64,20
4,36,11
1,43,22
4,24,25
6,20,11
9,70,4
8,30,6
3,19,24
3,92,4
4,40,3
8,28,22
3,96,3
6,23,4
6,96,0
9,20,19
8,44,2
8,88,3
1,60,29
3,33,28
3,21,19
7,69,21
8,22,23
1,60,17
8,99,3
4,40,16
6,52,4
1,81,0
1,42,25
9,70,3
7,88,11
1,89,14
4,2,9
6,83,13
4,86,4
9,35,18
7,57,22
4,17,3
6,20,10
2,9,25
5,64,23
1,68,11
3,69,23
3,48,24
2,55,22
7,42,12
7,62,18
1,55,15
5,66,12
7,59,10
6,17,23
8,12,28
6,18,23
6,67,20
1,30,6
3,64,6
2,89,22
6,31,14
7,23,10
3,32,28
6,26,12
7,89,23
8,71,28
4,44,24
5,56,6
1,47,26
9,59,4
5,32,29
1,77,15
9,27,11
5,28,16
7,96,16
8,41,23
2,28,22
5,76,0
6,20,13
8,85,28
4,27,6
2,43,19
5,12,6
6,74,14
4,79,17
9,52,2
7,20,15
6,28,11
8,66,8
7,1,26
9,84,16
2,75,3
9,90,21
7,59,18
9,67,9
4,71,19
5,23,10
6,58,29
5,65,8
7,24,24
3,50,11
5,71,2
5,86,8
2,34,4
7,33,3
1,83,9
1,68,6
1,78,8
4,36,13
7,15,14
9,19,8
4,41,19
9,20,28
6,5,26
5,47,21
1,67,2
5,30,26
1,7,17
4,2,21
7,19,5
9,78,13
9,57,18
4,33,18
8,5,16
7,57,17
6,96,11
5,5,23
5,100,15
7,92,24
4,36,22
8,29,13
1,45,27
4,26,20
2,26,4
8,1,5
3,12,25
1,76,16
3,71,25
1,3,1
3,50,26
4,71,19
7,36,15
8,46,16
1,43,27
7,27,21
3,55,18
4,89,11
3,30,6
6,2,1
3,16,0
9,89,12
7,54,2
6,79,16
5,28,9
9,58,1
9,82,2
1,79,23
4,26,16
2,54,23
7,31,23
1,84,24
2,99,27
4,11,4
7,48,3
5,92,13
9,52,4
5,38,5
5,94,23
9,65,0
3,62,3
6,52,24
6,82,28
8,87,6
1,46,13
9,48,14
1,81,3
9,45,2
1,4,27
5,65,2
9,62,25
5,100,4
8,69,6
1,34,5
4,1,2
9,100,5
2,80,9
3,75,14
8,18,9
3,85,8
2,1,2
4,75,17
1,16,11
7,10,24
7,46,4
9,27,24
3,4,11
4,8,26
2,34,5
9,72,25
8,61,27
8,61,9
8,94,18
3,100,26
9,13,18
2,50,17
8,36,2
2,97,21
3,68,9
9,38,9
3,42,14
4,7,7
9,80,7
9,72,2
9,81,22
8,40,22
3,21,23
6,43,21
2,59,13
1,41,22
9,82,29
1,16,20
8,62,13
6,14,20
6,8,23
4,11,21
5,52,28
1,61,20
7,38,24
1,42,14
4,50,24
5,4,10
8,93,3
5,27,8
9,81,10
9,37,18
1,68,20
1,5,29
6,64,10
3,18,18
1,59,9
3,58,13
6,28,11
9,52,26
5,80,15
9,46,25
2,56,6
5,99,8
5,14,10
8,30,11
3,15,18
4,43,11
2,86,18
4,17,7
8,7,29
9,74,1
8,91,25
7,27,2
4,67,16
6,34,9
8,21,2
2,46,27
2,97,13
7,16,11
7,1,15
3,54,15
6,77,14
6,86,23
3,51,27
5,76,8
5,5,20
5,85,7
1,68,19
2,56,28
7,66,7
1,39,4
4,41,13
1,25,2
8,89,24
6,55,12
3,39,10
3,82,29
5,74,4
1,45,22
4,25,3
3,87,17
8,57,0
9,40,9
6,12,14
4,18,7
7,78,15
4,1,24
4,42,29
3,11,20
3,3,23
3,46,8
1,65,29
5,57,12
8,44,23
3,11,20
8,17,27
9,94,22
1,59,9
1,65,17
2,11,0
3,45,12
3,64,19
6,8,5
8,60,9
1,26,12
1,2,7
4,73,21
5,25,13
7,78,23
2,99,18
6,8,17
4,48,15
1,33,6
3,29,18
1,18,17
9,20,23
2,80,2
6,81,11
9,91,20
9,69,19
9,78,16
2,81,23
3,86,2
7,94,8
3,81,29
8,85,29
3,77,28
7,67,9
6,9,24
5,86,22
4,39,9
6,1,5
6,65,10
9,38,23
1,72,7
5,48,24
1,78,27
6,70,22
9,68,6
7,32,19
7,96,18
2,29,11
1,67,6
4,79,20
5,70,17
3,89,7
3,3,19
2,62,18
9,64,6
2,48,24
2,30,5
4,21,23
9,95,5
7,37,6
4,47,15
4,32,15
9,34,11
6,8,7
3,51,23
9,20,15
3,43,11
6,34,23
9,77,24
8,22,2
4,16,24
6,80,18
5,46,24
5,30,22
8,51,7
6,61,26
8,80,10
4,19,7
1,6,13
5,46,1
5,90,12
6,29,2
1,63,25
2,67,3
3,72,28
8,51,1
6,20,5
7,55,21
7,56,18
9,66,15
2,26,27
5,1,10
1,89,8
7,86,28
6,84,28
3,96,2
7,6,12
6,45,1
3,29,15
6,11,22
7,34,5
7,81,5
6,94,25
8,54,25
8,14,3
5,49,7
6,29,14
9,99,12
4,98,24
7,74,23
6,10,28
6,69,4
9,49,6
9,22,1
3,20,24
8,13,26
4,59,20
1,66,18
1,58,20
6,87,9
2,37,20
4,89,29
2,43,20
6,24,1
6,64,1
2,97,17
2,26,18
1,75,28
4,48,5
6,57,28
2,51,19
1,45,24
4,86,27
1,58,9
5,90,1
5,32,16
4,96,0
3,30,8
4,78,2
8,1,6
4,97,5
7,90,29
3,30,10
5,26,25
8,57,0
2,99,28
5,93,5
1,37,4
3,50,14
8,16,8
6,83,9
2,70,9
3,75,2
2,54,22
1,29,2
3,85,28
5,77,18
6,73,12
5,86,14
2,76,29
3,55,23
5,89,2
9,97,23
5,24,18
9,98,15
3,99,6
4,58,29
5,59,15
4,85,9
3,81,29
6,100,12
1,5,28
5,9,8
2,23,9
3,90,23
4,53,13
8,57,12
7,20,11
8,45,28
6,6,29
1,17,20
5,45,19
3,27,7
6,69,15
8,84,19
7,9,6
9,50,24
7,54,14
5,14,13
1,16,19
5,50,28
7,4,22
4,75,20
7,88,11
1,38,11
6,61,19
7,49,18
2,10,26
5,76,21
6,21,28
4,40,4
6,89,14
2,16,17
9,40,9
8,83,3
6,92,6
5,8,23
5,58,15
4,66,9
2,20,26
4,86,25
5,76,19
6,50,15
2,28,17
1,53,2
4,25,13
3,8,14
2,52,2
7,76,5
6,86,24
3,22,3
3,65,5
6,31,12
2,5,12
1,90,11
6,51,18
4,23,21
8,22,25
3,75,25
3,31,6
3,21,25
7,79,25
8,26,24
5,58,10
1,22,1
3,63,0
6,54,9
2,54,12
8,94,14
3,57,26
3,67,27
3,56,14
3,2,4
4,27,18
1,31,28
5,6,17
7,82,8
1,84,17
5,61,16
3,94,7
4,96,7
2,65,6
7,94,6
7,90,21
7,5,0
6,64,12
6,22,9
8,58,7
3,77,9
9,36,24
6,65,8
1,39,0
4,29,29
9,2,16
9,41,11
7,46,6
1,94,29
5,48,9
1,78,25
3,24,29
1,22,20
8,75,12
6,84,29
1,95,14
4,58,25
2,30,1
8,56,19
1,18,17
2,67,21
6,36,19
1,29,25
9,65,4
7,37,1
8,31,29
3,12,10
5,60,3
1,7,28
4,77,12
7,94,4
6,68,6
1,70,28
4,52,18
7,94,4
8,5,24
2,31,13
8,28,13
3,23,11
7,50,26
9,16,1
7,100,9
5,64,6
5,23,1
1,58,9
6,74,9
6,73,25
3,94,10
6,98,23
9,15,5
4,75,4
3,5,20
9,50,17
1,7,29
4,67,6
4,41,1
4,77,3
8,48,11
1,47,10
7,74,15
4,7,11
1,12,6
1,99,3
8,26,4
1,50,2
4,76,9
4,54,26
3,35,3
4,21,12
8,43,2
5,12,20
8,93,26
3,51,27
2,44,1
8,74,7
9,35,16
2,30,19
9,27,16
5,31,7
2,17,16
8,42,26
6,2,7
5,62,10
2,34,1
9,7,1
6,35,7
3,100,24
1,16,10
9,2,1
1,4,11
4,52,14
2,1,14
6,27,28
7,10,12
3,100,8
5,91,14
6,47,16
1,74,11
7,30,19
6,30,12
7,53,19
6,34,7
2,51,21
4,41,14
8,45,1
9,63,27
6,59,12
5,75,7
3,100,5
2,79,4
6,89,2
9,83,15
6,89,29
2,65,1
7,40,27
7,78,17
4,40,1
8,94,5
6,55,2
9,63,17
1,41,11
6,43,8
1,70,19
8,4,18
4,56,27
1,53,6
6,29,2
1,72,2
7,63,18
5,1,22
6,53,0
8,96,13
9,76,12
4,32,18
4,52,28
1,42,12
8,16,11
5,28,26
8,16,10
9,23,13
4,51,27
8,16,9
6,47,7
8,24,13
4,84,27
5,73,5
4,54,24
4,72,8
8,12,22
3,70,11
3,28,3
7,40,24
1,74,22
2,1,2
7,29,0
4,84,5
5,78,5
2,31,26
3,22,7
1,92,16
4,83,19
4,68,2
5,79,1
6,1,12
8,34,14
3,7,5
2,31,8
7,29,24
1,29,11
9,41,25
5,3,27
8,96,13
3,62,24
4,100,0
3,42,24
2,22,14
8,83,4
1,50,8
3,67,4
9,85,28
3,14,13
6,54,20
6,23,14
2,55,1
3,85,12
5,38,22
4,77,4
5,68,28
2,37,6
9,74,0
5,52,8
5,56,20
7,67,3
7,81,29
8,81,5
9,44,13
7,66,9
2,38,0
8,40,25
7,50,8
4,95,8
8,89,2
2,27,28
4,6,7
8,42,7
2,61,22
4,49,21
9,6,22
3,86,2
4,44,7
9,95,22
4,49,21
4,99,6
4,10,21
8,41,12
5,96,8
1,10,22
8,71,8
9,15,10
7,21,5
2,4,6
6,56,24
8,62,16
3,87,16
4,23,4
2,99,6
2,17,2
8,26,22
2,38,15
5,77,6
8,68,10
5,100,11
1,36,0
3,16,12
6,48,13
9,32,3
4,27,18
9,45,15
3,12,15
3,59,8
9,5,21
2,28,16
5,43,19
8,63,0
9,15,27
3,10,27
5,25,18
8,98,28
4,56,18
2,74,23
6,30,10
3,71,10
6,81,27
8,84,0
9,29,14
4,23,18
2,67,23
7,6,20
2,38,19
7,79,18
3,80,16
3,48,4
5,7,2
9,92,0
3,50,24
1,26,17
1,15,25
8,51,28
8,17,25
1,63,6
1,76,24
3,38,7
1,64,5
1,32,20
8,65,24
1,92,2
3,69,26
9,34,20
1,84,21
5,17,8
4,80,19
8,13,16
3,31,23
3,9,26
9,62,23
1,46,14
5,67,25
2,81,22
8,62,17
1,10,6
1,73,6
4,66,28
4,81,8
7,87,7
9,19,4
9,53,16
2,82,21
1,78,2
7,95,9
2,39,22
5,35,19
2,7,17
1,91,21
8,58,11
8,94,23
6,10,20
5,7,26
8,35,4
1,35,7
3,70,25
5,28,25
6,22,20
1,82,27
8,74,7
7,76,23
1,64,6
3,72,24
1,1,4
5,30,21
8,99,16
8,13,20
6,11,22
5,44,22
6,51,24
7,25,27
1,66,27
6,34,7
1,28,3
4,88,27
2,59,28
8,41,27
2,39,19
7,39,9
9,5,13
8,80,15
6,9,0
3,12,10
7,4,2
6,65,22
2,85,12
3,75,11
8,10,10
8,79,13
1,29,2
1,6,2
7,7,9
1,79,28
7,59,0
5,27,15
4,83,22
3,38,13
4,61,10
6,76,27
1,65,0
3,22,6
7,64,8
4,92,4
6,65,28
8,87,18
7,40,14
8,68,28
8,42,13
1,59,28
1,91,8
7,7,5
1,28,17
1,28,13
2,35,18
2,74,0
2,52,1
9,54,28
5,6,15
5,18,17
5,90,11
1,53,2
2,73,23
5,44,15
1,78,13
1,76,13
3,19,12
8,42,18
7,99,25
8,49,15
1,30,28
5,11,18
3,84,23
2,35,15
3,30,25
1,89,11
6,76,3
7,51,10
1,66,23
4,69,17
4,24,8
8,11,10
8,36,1
8,52,10
1,22,25
6,97,20
7,93,20
3,84,18
5,77,6
9,42,21
7,25,19
5,52,25
1,86,14
4,72,17
6,35,29
8,95,9
1,17,11
8,85,25
1,99,0
2,91,2
7,97,14
7,89,29
1,59,11
9,62,27
5,8,24
2,28,22
3,80,9
7,54,1
5,92,15
4,65,25
2,62,6
4,13,23
5,97,29
4,8,2
3,14,7
1,78,2
8,3,12
6,82,4
3,23,20
6,85,0
7,62,29
7,85,0
5,66,26
9,93,14
3,79,18
5,30,27
7,46,28
6,73,6
3,75,6
5,44,27
6,88,11
1,76,24
2,33,29
6,26,26
1,44,4
9,13,20
9,98,22
6,32,21
5,35,26
3,81,21
5,83,28
8,73,0
6,67,2
6,2,26
8,5,11
4,19,16
8,60,0
4,52,15
9,65,13
1,84,10
5,48,8
5,75,18
6,49,19
3,60,28
2,90,17
3,53,20
2,27,11
5,55,23
7,55,29
4,100,9
6,92,29
3,16,26
2,41,3
4,62,12
8,35,23
1,22,21
2,32,7
8,63,15
4,4,11
8,31,11
6,90,7
4,63,13
9,26,27
3,87,28
9,1,17
4,17,27
7,89,9
2,27,7
2,15,24
6,4,5
3,73,12
4,33,10
3,37,11
7,52,22
9,1,5
8,94,26
3,53,2
7,35,9
5,28,3
6,13,8
2,57,4
6,13,16
9,4,16
5,10,20
7,44,20
5,73,2
4,8,23
1,51,20
3,51,12
4,21,2
3,71,5
3,34,4
1,99,4
2,20,25
6,74,7
6,28,28
4,38,21
2,14,4
2,39,20
7,40,14
9,10,22
7,20,22
6,35,9
1,39,17
6,45,4
6,69,10
9,6,11
5,35,9
7,46,27
7,44,17
4,84,15
4,38,24
3,29,5
5,59,9
2,30,25
2,61,17
8,82,19
3,64,28
6,94,21
8,85,17
2,47,0
5,7,15
4,32,18
6,96,14
9,54,13
8,67,24
5,49,22
1,79,29
2,27,18
1,97,19
6,45,18
9,15,20
4,50,0
3,53,0
7,31,16
5,10,23
8,41,5
5,82,9
2,76,3
1,52,0
4,58,18
2,72,19
7,9,28
2,69,16
9,67,1
4,64,24
2,20,25
8,53,1
3,5,22
8,49,6
6,78,10
2,66,9
5,45,9
1,21,28
5,9,10
7,29,10
4,8,1
2,14,3
5,17,19
4,32,0
1,71,21
3,13,6
8,45,19
1,99,8
8,35,25
1,83,11
6,18,2
8,20,13
9,77,10
7,30,15
7,47,8
8,100,11
8,8,12
6,11,27
4,53,6
9,15,1
1,46,0
2,62,29
3,14,7
6,59,3
1,65,12
8,6,17
2,21,20
8,76,18
6,23,11
7,6,10
3,52,29
6,98,25
9,17,9
8,99,6
8,53,23
2,12,26
6,88,11
1,87,27
6,41,1
2,88,17
2,64,7
4,81,6
2,54,3
8,56,6
4,84,4
4,63,3
6,11,23
1,51,15
6,85,24
6,81,24
5,46,29
1,19,4
9,23,5
8,71,22
9,34,18
3,69,5
6,77,19
9,4,27
2,85,4
3,62,13
4,5,3
3,84,9
3,100,9
4,54,19
5,64,26
8,19,20
2,100,6
7,82,21
5,42,8
1,91,2
6,23,0
9,70,12
2,1,10
8,53,11
2,13,7
6,31,16
1,15,29
6,75,2
9,88,25
3,33,29
6,73,8
4,25,2
2,87,20
1,61,0
9,41,2
7,80,25
5,37,7
4,29,7
5,54,9
9,79,13
5,12,23
1,13,12
7,31,25
9,21,8
7,80,12
3,65,4
9,70,29
4,38,21
1,16,11
6,74,28
6,18,20
3,73,23
7,73,14
6,14,23
3,79,9
7,93,7
6,1,9
4,66,12
7,65,23
4,71,8
6,82,28
9,27,0
1,91,14
5,52,4
6,16,9
7,93,26
3,89,29
2,96,6
1,99,14
2,71,15
7,12,9
3,23,19
4,80,23
9,47,7
5,24,5
5,62,14
1,46,22
8,23,29
7,18,29
5,7,11
1,60,19
6,25,3
2,12,29
6,25,19
7,94,8
3,47,1
9,26,8
4,94,9
7,4,20
6,54,10
8,82,10
5,3,13
9,30,4
1,68,3
5,55,2
1,34,6
7,48,16
8,36,25
7,70,25
4,2,9
7,52,13
4,78,25
3,62,1
4,91,22
5,47,3
3,27,17
9,88,10
1,30,24
5,9,20
5,73,6
4,25,27
9,48,26
1,68,8
6,38,9
6,3,18
6,54,14
5,50,3
5,78,27
9,69,11
5,8,17
3,80,28
9,55,17
1,64,25
8,63,29
7,82,1
4,41,11
7,14,5
2,67,0
6,73,15
4,45,14
9,9,28
5,89,5
4,89,19
5,22,20
8,80,2
8,68,12
9,40,0
8,78,9
4,80,28
9,59,13
4,37,7
3,78,0
9,39,28
8,3,10
4,16,6
7,57,22
9,19,6
9,42,19
1,93,26
7,5,4
5,73,20
8,83,25
4,95,19
9,63,23
1,89,23
1,94,26
5,56,22
2,53,5
9,84,12
8,43,8
7,54,29
5,17,16
3,5,11
4,31,6
6,88,15
8,59,14
2,47,8
4,35,6
1,58,14
1,34,15
9,100,4
3,28,27
2,54,20
8,19,3
6,75,11
6,45,29
1,20,10
2,27,18
3,42,6
2,15,23
2,67,25
6,78,1
1,62,14
8,30,27
2,20,22
6,48,29
2,49,16
8,46,25
3,18,11
4,64,0
1,45,19
1,17,6
2,27,27
5,10,1
3,47,14
6,78,14
2,59,1
8,34,16
1,71,19
7,93,22
7,15,12
5,62,11
1,67,24
2,60,11
6,76,23
5,67,5
7,77,26
1,10,27
6,4,19
3,95,5
6,94,9
6,14,6
9,72,8
2,69,9
1,95,2
5,51,17
8,35,1
9,77,16
7,21,18
6,49,1
2,66,12
8,86,27
9,75,20
6,3,3
1,37,25
7,62,16
5,35,29
2,22,27
5,60,24
1,10,23
1,91,22
6,49,3
1,58,16
6,34,20
6,50,14
4,24,8
8,75,26
3,78,21
3,94,19
7,26,26
9,32,10
6,45,12
8,19,0
5,22,4
1,100,8
4,32,3
6,96,22
6,80,20
3,28,8
2,59,19
5,32,23
8,44,0
4,82,9
5,52,16
5,21,1
3,79,27
9,34,26
8,73,14
2,52,25
6,41,25
8,49,27
7,71,1
6,52,17
2,98,7
3,47,21
4,91,16
8,64,21
2,68,20
4,83,4
7,28,2
2,2,2
8,52,1
6,44,22
8,65,13
8,74,0
3,37,3
9,99,28
3,13,9
9,22,22
9,10,14
8,59,19
6,33,23
2,56,20
7,15,21
6,76,27
8,49,22
9,25,8
7,82,20
8,11,3
6,49,24
3,63,4
9,18,7
6,1,28
5,86,22
7,89,18
2,95,15
6,78,4
5,76,24
8,42,25
8,15,0
9,20,14
2,78,28
5,12,8
3,6,18
7,85,3
7,48,24
8,34,18
9,29,3
3,9,13
5,8,28
6,29,8
9,29,3
8,64,29
8,15,15
5,14,27
5,29,26
6,15,0
1,13,26
7,31,10
5,79,17
5,100,20
1,100,11
7,83,0
5,12,10
8,83,18
9,78,10
3,11,16
5,29,23
3,23,7
3,5,15
5,31,2
5,3,8
1,98,25
5,79,13
2,65,26
7,2,15
1,41,11
5,85,11
2,89,23
5,52,7
6,27,19
1,31,14
3,72,15
2,20,25
4,51,23
4,17,22
6,48,8
6,92,15
3,55,4
6,73,27
4,48,6
2,32,0
7,10,2
2,38,0
3,77,4
9,68,8
1,89,17
9,23,1
2,86,3
8,80,21
6,62,27
7,27,4
7,28,27
5,78,14
2,18,21
6,63,0
2,4,14
7,49,22
5,5,27
2,41,29
8,40,9
1,68,5
5,39,10
2,20,5
1,4,4
9,97,2
7,4,27
3,28,20
7,10,23
7,26,18
5,43,23
5,4,2
3,84,26
9,63,20
5,19,29
3,77,28
1,57,28
4,70,8
6,34,12
2,86,16
7,85,27
7,56,29
8,83,0
4,29,26
7,45,2
4,1,26
2,74,4
4,55,27
3,34,26
2,83,7
8,46,20
1,50,12
5,77,18
2,85,17
6,90,16
1,98,2
5,44,25
6,30,18
3,79,15
3,67,24
6,72,0
1,28,14
9,17,24
2,6,8
4,42,14
1,90,28
9,49,22
7,71,13
6,50,24
6,14,26
9,90,24
2,45,21
1,45,3
6,61,29
1,11,11
8,35,10
8,45,15
6,8,23
4,48,22
1,62,19
2,31,18
3,35,8
2,70,18
6,14,6
1,68,11
8,57,3
6,17,16
2,6,26
9,77,6
4,20,3
4,41,9
5,27,1
8,85,4
3,10,17
9,40,22
8,96,18
6,99,19
9,23,22
5,62,2
8,39,16
4,68,9
3,75,12
4,57,27
9,39,9
5,29,16
2,26,11
9,48,19
7,37,3
2,69,25
3,83,11
1,14,9
9,44,5
6,62,5
5,99,9
6,95,16
5,41,15
6,32,16
5,47,29
2,10,20
3,39,23
6,87,11
5,99,11
2,28,28
6,2,14
9,49,20
3,23,6
1,64,24
7,81,26
5,23,17
5,70,21
8,28,27
6,74,20
7,36,3
8,42,20
6,87,16
2,21,10
6,42,26
4,81,3
7,35,29
9,32,29
5,12,7
9,17,15
4,38,9
5,50,18
4,68,3
2,29,11
8,44,21
4,6,6
3,38,29
1,62,3
2,87,24
9,13,29
4,57,3
8,23,2
4,85,14
6,90,12
2,85,15
6,69,5
7,33,16
9,81,1
5,16,24
9,69,25
5,22,10
7,71,24
6,62,19
1,12,22
8,60,12
1,1,24
2,79,25
8,76,20
8,57,17
5,19,9
4,79,25
5,16,14
5,74,20
5,47,9
1,16,2
6,42,20
2,44,15
5,89,9
1,66,15
6,27,21
2,87,4
3,28,13
1,35,24
4,75,25
2,65,11
3,27,26
4,57,11
9,90,1
4,80,16
9,77,1
7,17,13
8,46,17
8,95,2
5,58,23
8,5,3
3,27,28
1,77,3
8,6,0
4,41,9
3,96,20
8,100,21
6,3,4
2,97,21
9,98,16
8,68,2
3,55,9
1,43,1
6,14,29
5,69,8
6,38,5
7,15,24
9,70,7
3,41,19
2,41,9
2,2,12
8,4,16
3,62,2
4,47,7
5,12,26
6,11,16
8,63,29
5,32,24
2,92,24
3,95,25
6,5,1
7,71,26
1,38,11
8,7,26
3,64,21
2,53,19
5,55,14
1,84,19
2,98,21
5,19,13
2,3,20
4,56,9
6,91,3
4,82,17
2,48,27
4,16,2
3,94,23
1,73,14
6,33,17
8,2,27
2,39,17
1,59,24
8,70,14
3,86,17
8,42,25
8,60,15
8,15,20
2,64,2
4,63,6
4,62,25
6,42,4
7,34,2
4,83,1
9,15,10
5,48,16
8,54,19
6,6,14
1,72,19
4,86,11
8,82,21
1,86,1
8,79,19
2,21,2
5,30,23
4,35,24
6,89,9
6,64,4
8,18,0
2,7,12
3,83,19
1,18,22
8,13,14
6,92,12
2,43,14
6,86,21
8,89,10
7,48,21
7,41,11
9,45,16
8,61,3
8,21,21
5,3,7
5,66,23
2,44,25
9,69,25
5,29,4
5,40,22
7,42,1
3,44,5
7,21,0
9,62,21
8,88,28
4,43,13
2,59,25
1,54,3
1,3,10
3,20,16
3,87,10
8,58,8
8,46,15
6,100,5
9,60,29
1,11,21
1,1,18
4,4,16
3,7,9
6,59,3
5,45,15
2,59,7
3,39,14
9,99,27
8,25,17
9,63,15
9,48,12
3,60,3
8,68,15
7,7,24
3,90,27
7,34,23
3,97,0
2,8,12
9,40,5
5,42,22
4,31,14
6,55,22
3,8,26
1,86,11
8,73,0
8,18,12
7,45,23
5,27,6
1,57,6
9,5,26
7,30,17
4,79,1
3,43,3
8,99,24
8,17,18
2,1,10
6,46,0
1,1,9
8,69,13
6,52,29
3,58,7
1,15,25
1,4,0
8,58,5
3,44,11
7,53,23
7,76,15
3,65,20
6,81,2
8,55,9
7,88,8
4,87,24
6,35,3
4,49,21
2,13,29
7,23,7
2,78,13
6,29,18
7,14,9
6,67,8
3,3,23
1,30,18
4,27,12
9,27,20
6,95,19
6,65,19
8,97,24
3,51,17
5,47,29
8,1,10
9,83,1
6,97,18
1,6,29
2,83,1
8,36,20
4,54,19
8,2,19
5,67,21
1,5,19
4,85,28
4,74,21
3,30,3
9,13,2
6,52,26
5,84,1
2,89,7
1,26,3
1,78,1
7,39,28
1,77,18
7,34,21
4,41,0
7,96,11
5,55,13
1,50,5
7,50,18
8,93,24
8,74,5
3,50,19
4,53,28
4,29,5
3,99,7
4,74,23
5,46,0
2,94,2
9,37,22
4,90,14
1,76,5
7,71,26
9,49,22
4,65,26
4,60,28
5,2,13
9,4,20
6,15,26
2,98,24
3,26,3
9,19,28
9,72,14
8,22,9
8,52,11
3,42,5
9,97,2
3,42,6
2,43,0
5,4,4
8,40,15
2,54,12
4,81,8
4,58,7
4,3,17
3,12,25
5,4,6
9,3,23
7,64,24
4,86,20
5,89,14
3,3,17
9,73,25
7,53,4
1,71,22
8,44,20
9,74,23
3,39,7
7,96,0
8,36,11
6,46,25
5,12,6
6,100,13
1,51,16
6,46,9
8,1,1
7,57,18
5,28,2
1,16,23
2,65,25
7,14,25
3,38,8
2,68,8
1,63,4
3,82,19
5,41,8
3,71,9
1,68,18
1,76,18
6,1,12
5,52,9
5,25,1
8,73,0
7,63,14
8,2,16
4,77,13
1,86,25
1,66,22
9,62,17
9,21,20
5,3,23
4,80,5
1,15,4
1,51,11
2,43,12
4,9,22
3,44,15
2,47,11
6,41,7
8,95,28
7,90,26
4,35,12
9,7,10
4,27,6
6,78,27
3,18,8
1,65,12
2,4,26
8,19,29
7,92,0
9,45,7
8,49,22
4,35,1
4,21,4
6,72,16
3,24,28
7,23,12
1,39,21
5,60,11
4,72,17
3,57,21
1,52,10
4,80,25
2,43,20
4,46,10
1,66,20
1,51,7
7,21,25
1,35,21
4,73,20
4,69,12
1,32,17
7,3,2
8,43,27
6,11,13
1,80,2
5,18,7
3,39,23
7,10,3
6,81,4
3,33,10
1,21,5
8,74,27
8,15,26
8,15,26
7,7,6
5,56,14
8,18,22
1,95,16
5,63,6
4,32,20
7,59,13
5,21,16
9,28,28
7,63,14
2,57,15
7,17,16
6,14,4
4,20,23
8,91,26
5,22,28
2,75,21
4,86,15
7,77,21
1,28,23
7,46,14
3,82,4
7,50,2
1,73,25
3,29,27
1,41,7
6,1,6
7,53,29
9,90,17
8,84,8
9,40,21
5,99,27
9,74,24
7,39,13
4,65,4
8,34,29
4,75,6
4,3,14
2,65,25
6,92,14
9,94,9
9,100,23
2,46,25
3,30,20
3,79,15
2,66,13
6,96,6
9,77,29
5,96,11
3,74,12
5,68,8
2,56,20
5,68,17
5,67,27
9,27,0
9,94,4
4,9,15
1,62,28
7,85,23
9,69,23
5,36,20
6,59,26
3,70,4
7,59,19
3,56,21
1,13,9
6,77,0
1,8,20
8,60,17
4,1,19
6,36,26
5,9,20
8,9,11
9,46,28
5,90,25
4,36,5
7,44,29
3,72,27
7,54,5
4,77,29
6,64,12
9,1,1
2,91,6
9,31,17
8,96,15
4,76,23
2,77,22
5,5,11
6,46,3
2,52,21
1,39,16
3,63,21
2,91,24
7,47,19
6,26,11
6,8,3
4,37,16
4,20,15
6,90,15
8,6,25
4,9,7
8,86,5
1,90,10
5,77,13
4,87,12
2,75,5
4,61,15
2,40,19
9,94,18
6,83,4
3,22,7
4,69,12
